아이디,기관명,상품명,면적,상품위치경도,상품위치위도,상품설명,사용여부,주소,비수기주중단가,비수기주말단가,성수기주중단가,성수기주말단가,지역,홈페이지주소
101,유명산 자연휴양림,[연]올빼미,29㎡,37.59194444,127.4847222,"◈시설현황◈거실1, 주방1, 방1,화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실 비치 물품 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능) ◈준비물◈세면도구,수건,휴지 * 바비큐 이용 시 화로대 및 필요 물품 모두 지참(피크닉 테이블만 제공 됨), 산불조심기간 바비큐 전면금지​※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)163f3262-4039-41d6-9c4f-6758e6352a76◈주의사항◈- 애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.- 야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,58000,106000,106000,106000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,[연]자작나무,26㎡,37.59166667,127.4833333,"◈시설현황◈거실1, 주방1, 방1, 화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실 비치 물품 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능) ◈준비물◈세면도구,수건,휴지 * 바비큐 이용 시 화로대 및 필요 물품 모두 지참(피크닉 테이블만 제공 됨), 산불조심기간 바비큐 전면금지​※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)58590c68-6255-478f-aa02-19c3f9295cdf◈주의사항◈- 애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.-야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,45000,82000,82000,82000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,[연]청설모,30㎡,37.59261944,127.4918083,"★해당 객실은실버(만65세 이상)전용 우선예약 객실입니다. 매월 4일~8일까지 실버 고객으로 등록된 회원대상으로 우선예약을 받은 후, 잔여 객실에 한해서 매월 15일 09:00 에 숲나들e 전체 회원에게 예약이 오픈됩니다★◈시설현황◈거실1, 주방1, 방1,화장실1, 싱크대, 선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실 비치 물품 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능) ◈준비물◈세면도구,수건,휴지 * 바비큐 이용 시 화로대 및 필요 물품 모두 지참(피크닉 테이블만 제공 됨), 산불조심기간 바비큐 전면금지​※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)354c1936-bb2e-4406-9c22-66d8fd25d070◈주의사항◈- 애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.- 야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,58000,106000,106000,106000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,[연]크낙새,29㎡,37.59194444,127.4847222,"★해당 객실은산림복지바우처 우선예약 객실입니다. 매월 4일~14일까지 산림복지바우처 회원으로 등록된고객대상으로 우선예약을 받은 후, 잔여 시설에 한해서 매월 15일 09:00 에 숲나들e 전체 회원에게 예약이 오픈됩니다★◈시설현황◈거실1, 주방1, 방1,화장실1, 싱크대, 식탁1,선풍기(여름철에만 비치), 피크닉테이블취사도구 및 객실 비치 물품 글 아래에서 확인 가능※ 에어컨(유료)이 준비되어 있습니다.(1일 기준 2,000원-현장결제/인터넷선결제 모두 가능) ◈준비물◈세면도구,수건,휴지 * 바비큐 이용 시 화로대 및 필요 물품 모두 지참(피크닉 테이블만 제공 됨), 산불조심기간 바비큐 전면금지​※ 입실:오후3시-10시※ 입실시간을 준수하여 주시기 바랍니다.(입실시간 이외에는 입실이 거부될 수 있습니다.)※퇴실:다음날 오전 11시까지(매표소에 방열쇠 반납)d0bcb9cf-3dd3-4620-b24e-51a7f43ce548◈주의사항◈- 애완견 동반 입장불가- 기준인원 초과 시 입실불가입니다.- 야외 바비큐 전면금지 기간 : 봄, 가을철 산불조심기간 o 봄철산불조심기간 : 2.1 ~ 5.15 o 가을철산불조심기간 : 11.1 ~ 12.15 ※ 기상상황에 따라 연장될 수 있으니 기간 홈페이지에서 확인하시기 바랍니다.- 숯불, 바비큐 시설이 없습니다. 숯 및 화로 모두 지참하시기 바랍니다.- 와이파이 사용 안됩니다.- 객실이 산에 위치하고 있어 벌레가 나올 수 있습니다.",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,58000,106000,106000,106000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,다람쥐,29㎡,37.593872,127.49112,"방, 거실겸주방, 화장실싱크대, 냉장고(321ℓ), TV(32"") 가스렌지, 식기세트, 침구, 인터폰        ※에어컨(유료)이 준비되어 있습니다.-에어컨 사용료 : 2,000원(1일 기준), 현장결제- 단, 야외 바비큐 전면 금지 기간 : 산불조심기간　※ 기상상황에 따라 연장될 수 있습니다.                                           - 숯불, 바비큐 시설이 없습니다.(개인 화로대 준비)",사용불가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,52000,94000,94000,94000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,청설모(x),29㎡,37.593872,127.49112,"방, 거실겸주방, 화장실싱크대, 냉장고, TV, 가스렌지, 식기세트, 침구, 인터폰          - 단, 야외 바비큐 전면 금지 기간 : 산불조심기간　※ 기상상황에 따라 연장될 수 있습니다.                - 숯불, 바비큐 시설이 없습니다.(개인 화로대 준비)             ※ 에어컨이 준비되어 있지 않습니다.",사용불가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,52000,94000,94000,94000,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,야영데크(101),11㎡,37.59097222,127.4746861,"▣ 위치 :제1야영장, 사이즈 : 310*370 ※ 샤워장 온수공급(유료)※ 전기사용 가능(600W제한, 무료)- 화장실, 샤워장, 취사장 이용가능- 입실 : 오후 2시-10시- 퇴실 : 다음날 낮 11시까지",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,14000,15500,15500,15500,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,야영데크(102),11㎡,37.59101389,127.4746917,"▣ 위치 :제1야영장, 사이즈 : 310*370※ 샤워장 온수공급(유료)※ 전기사용 가능(600W제한, 무료)- 화장실, 샤워장, 취사장 이용가능- 입실 : 오후 2시-10시- 퇴실 : 다음날 낮 11시까지",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,14000,15500,15500,15500,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,야영데크(103),13㎡,37.59107222,127.4746444,"▣ 위치 :제1야영장, 사이즈 : 370*370※ 샤워장 온수공급(유료)※ 전기사용 가능(600W제한, 무료)- 화장실, 샤워장, 취사장 이용가능- 입실 : 오후 2시-10시- 퇴실 : 다음날 낮 11시까지",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,15000,16500,16500,16500,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,야영데크(104),13㎡,37.59113056,127.4746111,"▣ 위치 :제1야영장, 사이즈 : 370*370※ 샤워장 온수공급(유료)※ 전기사용 가능(600W제한, 무료)- 화장실, 샤워장, 취사장 이용가능- 입실 : 오후 2시-10시- 퇴실 : 다음날 낮 11시까지",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,15000,16500,16500,16500,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,야영데크(105),13㎡,37.59121111,127.4746472,"▣ 위치 :제1야영장, 사이즈 : 360*370※ 샤워장 온수공급(유료)※ 전기사용 가능(600W제한, 무료)- 화장실, 샤워장, 취사장 이용가능- 입실 : 오후 2시-10시- 퇴실 : 다음날 낮 11시까지",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,15000,16500,16500,16500,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,야영데크(106),13㎡,37.59127222,127.4747028,"▣ 위치 :제1야영장, 사이즈 : 360*370 ※ 샤워장 온수공급(유료)※ 전기사용 가능(600W제한, 무료)- 화장실, 샤워장, 취사장 이용가능- 입실 : 오후 2시-10시- 퇴실 : 다음날 낮 11시까지",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,15000,16500,16500,16500,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,야영데크(107),13㎡,37.59118889,127.4747889,"▣ 위치 :제1야영장, 사이즈 : 360*370※ 샤워장 온수공급(유료)※ 전기사용 가능(600W제한, 무료)- 화장실, 샤워장, 취사장 이용가능- 입실 : 오후 2시-10시- 퇴실 : 다음날 낮 11시까지",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,15000,16500,16500,16500,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,야영데크(108),13㎡,37.59115,127.4747972,"▣ 위치 :제1야영장, 사이즈 : 360*370※ 샤워장 온수공급(유료)※ 전기사용 가능(600W제한, 무료)- 화장실, 샤워장, 취사장 이용가능- 입실 : 오후 2시-10시- 퇴실 : 다음날 낮 11시까지",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,15000,16500,16500,16500,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,야영데크(109),11㎡,37.59106667,127.4748139,"▣ 위치 :제1야영장, 사이즈 : 300*360 ※ 샤워장 온수공급(유료)※ 전기사용 가능(600W제한, 무료)- 화장실, 샤워장, 취사장 이용가능- 입실 : 오후 2시-10시- 퇴실 : 다음날 낮 11시까지",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,14000,15500,15500,15500,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,야영데크(110),10㎡,37.591125,127.47485,"▣ 위치 :제1야영장, 사이즈 : 300*360 ※ 샤워장 온수공급(유료)※ 전기사용 가능(600W제한, 무료)- 화장실, 샤워장, 취사장 이용가능- 입실 : 오후 2시-10시- 퇴실 : 다음날 낮 11시까지",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,14000,15500,15500,15500,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,야영데크(111),10㎡,37.59118333,127.4748917,"▣ 위치 :제1야영장, 사이즈 : 300*360 ※ 샤워장 온수공급(유료)※ 전기사용 가능(600W제한, 무료)- 화장실, 샤워장, 취사장 이용가능- 입실 : 오후 2시-10시- 퇴실 : 다음날 낮 11시까지",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,14000,15500,15500,15500,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,야영데크(112),10㎡,37.59118333,127.4748306,"★해당 시설은다자녀 가정 우선예약 야영시설입니다. 매월 4일~8일까지 다자녀 가정으로 등록된 회원대상으로 우선예약을 받은 후, 잔여 시설에 한해서 매월 15일 09:00 에 숲나들e 전체 회원에게 예약이 오픈됩니다★﻿▣ 위치 :제1야영장, 사이즈 : 370*370※ 샤워장 온수공급(유료)※ 전기사용 가능(600W제한, 무료)- 화장실, 샤워장, 취사장 이용가능- 입실 : 오후 2시-10시- 퇴실 : 다음날 낮 11시까지",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,14000,15500,15500,15500,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,야영데크(113),13㎡,37.59124722,127.4748,"▣ 위치 :제1야영장, 사이즈 : 370*370※ 샤워장 온수공급(유료)※ 전기사용 가능(600W제한, 무료)- 화장실, 샤워장, 취사장 이용가능- 입실 : 오후 2시-10시- 퇴실 : 다음날 낮 11시까지",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,15000,16500,16500,16500,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,야영데크(114),13㎡,37.59133333,127.4748,"▣ 위치 :제1야영장, 사이즈 : 360*370 ※ 샤워장 온수공급(유료)※ 전기사용 가능(600W제한, 무료)- 화장실, 샤워장, 취사장 이용가능- 입실 : 오후 2시-10시- 퇴실 : 다음날 낮 11시까지",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,15000,16500,16500,16500,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,야영데크(116),10㎡,37.59126667,127.4749972,"▣ 위치 :제1야영장, 사이즈 : 300*360 ※ 샤워장 온수공급(유료)※ 전기사용 가능(600W제한, 무료)- 화장실, 샤워장, 취사장 이용가능- 입실 : 오후 2시-10시- 퇴실 : 다음날 낮 11시까지",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,14000,15500,15500,15500,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,야영데크(117),10㎡,37.59132778,127.4750361,"▣ 위치 :제1야영장, 사이즈 : 300*360 ※ 샤워장 온수공급(유료)※ 전기사용 가능(600W제한, 무료)- 화장실, 샤워장, 취사장 이용가능- 입실 : 오후 2시-10시- 퇴실 : 다음날 낮 11시까지",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,14000,15500,15500,15500,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,야영데크(118),13㎡,37.59136389,127.4749528,"▣ 위치 :제1야영장, 사이즈 : 370*370※ 샤워장 온수공급(유료)※ 전기사용 가능(600W제한, 무료)- 화장실, 샤워장, 취사장 이용가능- 입실 : 오후 2시-10시- 퇴실 : 다음날 낮 11시까지",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,15000,16500,16500,16500,인천/경기,http://www.foresttrip.go.kr/0101
101,유명산 자연휴양림,야영데크(119),13㎡,37.59139167,127.4748972,"▣ 위치 :제1야영장, 사이즈 : 360*370 ※ 샤워장 온수공급(유료)※ 전기사용 가능(600W제한, 무료)- 화장실, 샤워장, 취사장 이용가능- 입실 : 오후 2시-10시- 퇴실 : 다음날 낮 11시까지",사용가능,(12473) 경기 가평군 설악면 유명산길 79-53 ,15000,16500,16500,16500,인천/경기,http://www.foresttrip.go.kr/0101
